Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Recommended age group (product.metafields.shopify.recommended-age-group),Toy/Game material (product.metafields.shopify.toy-game-material),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
high-peak-frame-tents,High Peak Frame Tents,"<p>High Peak Frame Tents provide an ideal shelter solution for any outdoor event. These tents come with heavy-duty construction and quick assembly for easy setup and breakdown. Perfect for corporate events, outdoor weddings, and more.</p>
<p>Contact us for sizes and colors.</p>",Giant Promotions Online Store,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents,Tents,"advertising, baby shower, bbq, beach, birthday, birthday party, booth, branding, business, canadian, car dealership, carnival, Casino, Christmas, cocktail, community, custom, customize, dartmouth, events, fundraiser, games, graduation, halifax, holiday, marketing, mobile, nova scotia, outdoor, party, photo booth, portable, promotions, props, rental, rentals, retail, school, sports, storefront, tent, vendors",true,Title,Default Title,,,,,,,,TEN-FRA-008,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/10x15-marquee-white-tent.jpg?v=1681327873,1,"",false,,"High Peak Frame Tents provide an ideal shelter solution for any outdoor event. These tents come with heavy-duty construction and quick assembly for easy setup and breakdown. Perfect for corporate events, outdoor weddings, and more.",,,,,,,,,,,,,,,,,kg,,,active
high-peak-frame-tents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/20-X-20-high-peak-canopy-tent-outdoor-patio-white-side-walls-3-1-scaled-1.jpg?v=1681327872,2,"",,,,,,,,,,,,,,,,,,,,,,,
high-peak-frame-tents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/20x50-high-peak-tent-3.jpg?v=1681327873,3,"",,,,,,,,,,,,,,,,,,,,,,,
high-peak-frame-tents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/20180916_144657755_iOS.jpg?v=1681327873,4,"",,,,,,,,,,,,,,,,,,,,,,,
high-peak-frame-tents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/20180919_124804242_iOS.jpg?v=1681327872,5,"",,,,,,,,,,,,,,,,,,,,,,,
high-peak-frame-tents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/blue-white-frame-tent-side-walls-high-peak-halifax-rent-event-1-scaled-1.jpg?v=1681327872,6,"",,,,,,,,,,,,,,,,,,,,,,,
high-peak-frame-tents,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/canada-day-frame-tent-high-peak-1-scaled-1.jpg?v=1681327873,7,"",,,,,,,,,,,,,,,,,,,,,,,
inflatable-dome-grey,Grey Dome Inflatable,"<p data-mce-fragment=""1"">Our Inflatable Dome is the perfect way to stay sheltered and safe for play outdoors! This grey enclosure is easy to set up and extremely durable, so you can count on it to protect you from all the elements. Get the coziest dome around, and enjoy your own personal retreat!</p>",Giant Promotions Online Store,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents,Inflatable,"advertising, bbq, beach, birthday, birthday party, booth, business, canada day, canadian, car dealership, carnival, cocktail, community, dartmouth, equipment, events, fundraiser, games, graduation, halifax, holiday, inflatable, marketing, mobile, nova scotia, outdoor, party, play, portable, promotions, props, rental, rentals, restaurants, retail, retirement party, school, sports, storefront, tent, vendors",true,Title,Default Title,,,,,,,,INF-VAR-303,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/inflatable-dome-tent-grey-various.jpg?v=1681328551,1,"",false,,"Our Inflatable Dome is the perfect way to stay sheltered and safe for play outdoors! This grey enclosure is easy to set up and extremely durable, so you can count on it to protect you from all the elements. Get the coziest dome around, and enjoy your own personal retreat!",,,,,,,,,,,,,,,,,kg,,,active
big-glove-boxing,Big Glove Boxing,"<p>Big Glove Boxing is the ultimate oversized, inflatable boxing game for the whole crew. Featuring oversized gloves and an inflatable boxing ring, that guarantee a safe and fun experience. Enjoy a unique and exciting game of boxing with Big Glove Boxing!</p>",Giant Promotions Online Store,Toys & Games > Games,Inflatable,"events, games, halifax, inflatable, inflatable games, interactive games, nova scotia, party, portable, rental, rentals, sports",true,Title,Default Title,,,,,,,,INF-GAM-B01,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/Boxing-Ring-big-gloves-box-fight-sports-rent-halifax-scaled-1.jpg?v=1680130880,1,"",false,,"Big Glove Boxing is the ultimate oversized, inflatable boxing game for the whole crew. Featuring oversized gloves and an inflatable boxing ring, that guarantee a safe and fun experience.",,,,,,,,,,,,,,,,,kg,,,active
big-glove-boxing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/files/big-boxing-gloves-with-inflatable-boxing-ring.jpg?v=1683316993,2,"",,,,,,,,,,,,,,,,,,,,,,,
wrecking-ball,Wrecking Ball,"<p>Try not to laugh! Players try to stay atop of their inflated pads, one of the players grabs the Wrecking Ball and hurls it at their opponent in an attempt to knock the player off of their inflated pad. As the wrecking ball swings back, try and grab it! The player who grabs it first can hurls it at another player! The last player standing is the champion.</p>",Giant Promotions Online Store,Toys & Games > Games,Inflatable,"",true,Title,Default Title,,,,,,,,INF-GAM-B02,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/Wrecking-Ball-fall-inflatable-bouncing-game-4-scaled-1.jpg?v=1681404856,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
wrecking-ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Wrecking-Ball-fall-inflatable-bouncing-game-5-scaled-1.jpg?v=1681404856,2,"",,,,,,,,,,,,,,,,,,,,,,,
mobile-climbing-wall,Mobile Rock Climbing Wall,"<p>Our mobile climbing wall is perfect for corporate events, malls, fairs, farmer’s markets, zoos, waterparks, resorts, schools and <strong>anywhere you can fit a mobile climbing wall</strong>. Wall surface is hand sculpted from fiberglass composite to look and feel like real rock. The Mobile Climbing Wall is a perfect portable and functional billboard as well. We can design and install custom banners for you to advertise on it.</p>
<p><strong>Set up &amp; Operation</strong></p>
<ul>
<li>Set up the climbing wall in just 15 minutes.</li>
<li>Climb up to 80 participants every hour.</li>
<li>Up to 4 person can climb at the same time.</li>
<li>26 feet (7.9 meters tall).</li>
<li>300 square feet of climbing area and four distinct climbing routes.</li>
</ul>",Giant Promotions Online Store,Toys & Games > Games,Games,"backyard, bbq, beach, birthday, birthday party, booth, business, canada day, canadian, carnival, climbing, community, dartmouth, equipment, events, extreme sports, festival, FRONT YARD, fundraiser, games, graduation, halifax, holiday, indoor, interactive games, LAWN, lumberjack, marketing, mobile, nova scotia, octoberfest, outdoor, party, play, portable, prom, promotions, props, race, rally, rental, rentals, restaurants, retail, retirement party, rock climbing, rodeo, sales, school, sports, summer, training, vendors",true,Title,Default Title,,,,,,,,EVE-GAM-B01,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/Mobile-Climbing-Wall-climb-giant-big-tall-event-game-halifax-1.jpg?v=1681394614,1,"",false,,"Our mobile climbing wall is perfect for corporate events, malls, fairs, farmer’s markets, zoos, waterparks, resorts, schools and anywhere you can fit a mobile climbing wall. Wall surface is hand sculpted from fiberglass composite to look and feel like real rock. The Mobile Climbing Wall is a perfect portable and functional billboard as well. We can design and install custom banners for you to advertise on it.",,,,,,,,,,,,,,,,,kg,,,active
mobile-climbing-wall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/Mobile-Climbing-Wall-climb-giant-big-tall-event-game-halifax-9.jpg?v=1681394614,2,"",,,,,,,,,,,,,,,,,,,,,,,
foil-letters-and-numbers-balloons,Foil Letters and Numbers Balloons,"<p>Our Foil Letters and Numbers Balloons are perfect for any theme or occasion. Our balloons are made of high-quality foil that won't sag, ensuring your design stays intact. Perfect for birthdays, weddings, anniversaries, and parties. Add a touch of flair to your celebration!</p>
<p>The balloons come in these colors: </p>
<ul>
<li>Gold</li>
<li>Rose Gold</li>
<li>Silver</li>
</ul>
<p>Numbers 0 - 9, Letters A - Z, and punctuation marks.</p>
<p> </p>",Giant Promotions Online Store,,balloons,"advertising, balloon, balloons, birthday, birthday party, canadian, car dealership, carnival, Casino, Christmas, custom, events, foil balloons, games, halifax, helium, holiday, indoor, marketing, nova scotia, party, photo booth, photography, promotions, school, sports, wedding",true,Title,Default Title,,,,,,,,EVE-BAL-F02,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/files/33101-phrase-love-silver.jpg?v=1683676842,1,"",false,,"Our Foil Letters and Numbers Balloons are perfect for any theme or occasion. Our balloons are made of high-quality foil that won't sag, ensuring your design stays intact. Perfect for birthdays, weddings, anniversaries, and parties. Add a touch of flair to your celebration!",,,,,,,,,,,,,,,,,kg,,,active
foil-letters-and-numbers-balloons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/files/0-9-halifax-foil-balloon-52-inch-gold.jpg?v=1683677235,2,"",,,,,,,,,,,,,,,,,,,,,,,
foil-letters-and-numbers-balloons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/files/symbol-at-silver.jpg?v=1683677235,3,"",,,,,,,,,,,,,,,,,,,,,,,
foil-letters-and-numbers-balloons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/files/37480-symbol-rose-gold.jpg?v=1683677235,4,"",,,,,,,,,,,,,,,,,,,,,,,
foil-letters-and-numbers-balloons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/files/37483-symbol-rose-gold.jpg?v=1683677235,5,"",,,,,,,,,,,,,,,,,,,,,,,
foil-letters-and-numbers-balloons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/files/37484-symbol-rose-gold.jpg?v=1683677235,6,"",,,,,,,,,,,,,,,,,,,,,,,
surf-board-hut,Surf Board & Hut,"<p>Surfs Up!<br><br>Inflatable Shack -Hut with 34ft Surf Board on top of it</p>
<p>Size: 34large x 16 wide x 34 high</p>",Giant Promotions Online Store,Arts & Entertainment,Inflatable,"",true,Title,Default Title,,,,,,,,INF-VAR-304,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/inflatable-surf-surf-board-beach-cabin-hunt-sea-sand-balls-spheres-event-halifax-rent-6.jpg?v=1681403099,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
inflatable-the-giant-pub-25ft,The Inflatable English Pub,"<p>Our Inflatable Pub is sure to make an impression at your wedding or event! Set up a pub anywhere you want your party to be! The Inflatable English Pub is wide open on the inside, allowing you to customize your decor as your please.</p>
<p>Do you also need tables, chairs, and a sound system for your event? We've got you covered!</p>
<p>The Pub measures 18.5ft wide x 25ft long x 19.2 high </p>",Giant Promotions Online Store,Sporting Goods > Outdoor Recreation > Camping & Hiking > Tents,Inflatable,"advertising, bbq, beer tent, birthday, birthday party, brewery, business, canada day, canadian, carnival, cocktail, community, dartmouth, decorations, english pub, equipment, events, food, fundraiser, graduation, halifax, holiday, inflatable, marketing, mobile, nova scotia, octoberfest, outdoor, party, portable, promotions, props, pub, rental, rentals, restaurants, retail, retirement party, school, sports, tent, vendors, wedding",true,Title,Default Title,,,,,,,,INF-VAR-301,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/inflatable-tents-giant-pub-rent-halifax-event-outdoor-party-1.jpg?v=1680133515,1,"",false,,"Our Inflatable Pub is sure to make an impression at your wedding or event! Set up a pub anywhere you want your party to be! The Inflatable English Pub is wide open on the inside, allowing you to customize your decor as your please.",,,,,,,,,,,,,,,,,kg,,,active
inflatable-the-giant-pub-25ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/inflatable-tents-giant-pub-rent-halifax-event-outdoor-party-inside.jpg?v=1680133515,2,"",,,,,,,,,,,,,,,,,,,,,,,
led-standee-ornament,LED Standee Ornament,"<p data-mce-fragment=""1"">Light up the season with joy and cheer with this festive LED Standee Ornament! It's the perfect addition to your holiday decorations and spreads holiday magic with its vibrant LED lights.</p>",Giant Promotions Online Store,Home & Garden > Decor > Seasonal & Holiday Decorations,Lighting,"advertising, birthday, birthday party, business, canadian, car dealership, carnival, Christmas, cocktail, community, countdown, dance party, dartmouth, decorations, equipment, events, fundraiser, games, graduation, halifax, holiday, indoor, LED, lighting, magical, marketing, mobile, nova scotia, office space, offices, party, photo booth, photography, portable, promotions, props, rental, rentals, restaurants, retail, santa, school, storefront, winter",true,Title,Default Title,,,,,,,,EVE-CHR-009,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/321808651_688366166073381_1686612165706633488_n.jpg?v=1681408179,1,"",false,,Light up the season with joy and cheer with this festive LED Standee Ornament! It's the perfect addition to your holiday decorations and spreads holiday magic with its vibrant LED lights.,,,,,,,,,,,,,,,,,kg,,,active
led-standee-ornament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/led-standee-ornament.jpg?v=1681408179,2,"",,,,,,,,,,,,,,,,,,,,,,,
led-standee-ornament,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/led-standee-ornament-side-view.jpg?v=1681408179,3,"",,,,,,,,,,,,,,,,,,,,,,,
led-winter-photo-op-props,LED Holiday Photo Stands,"<p data-mce-fragment=""1"">These LED Holiday Photo Stands are sure to brighten up your season! These festive pieces will add an extra touch of holiday spirit to your home, office, or even classroom. The LED lights provide a soft yet captivating glow, making it a perfect backdrop for any holiday photo! Get snapping and get into the holiday spirit!</p>
<p data-mce-fragment=""1"">Choose from one of our three options, or rent all three!</p>
<ul>
<li>Short Polar Bear</li>
<li>Tall Polar Bear</li>
<li>Santa and Reindeer</li>
</ul>",Giant Promotions Online Store,Home & Garden > Decor > Seasonal & Holiday Decorations,Lighting,"animals, birthday party, business, canadian, Christmas, cocktail, community, dartmouth, decorations, equipment, events, fundraiser, graduation, halifax, holiday, indoor, LED, marketing, nova scotia, outdoor, party, photo booth, photo op, photo stand, photography, polar bear, portable, promotions, props, rental, rentals, retail, santa, school, storefront, vendors, wedding, winter",true,Title,Default Title,,,,,,,,"",0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/261363341_121008320390916_9164484410571194025_n.jpg?v=1681408193,1,"",false,,"These LED Holiday Photo Stands are sure to brighten up your season! These festive pieces will add an extra touch of holiday spirit to your home, office, or even classroom. The LED lights provide a soft yet captivating glow, making it a perfect backdrop for any holiday photo! Get snapping and get into the holiday spirit!",,,,,,,,,,,,,,,,,kg,,,active
led-winter-photo-op-props,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/led-santa-and-deer-photo-op.jpg?v=1681408193,2,"",,,,,,,,,,,,,,,,,,,,,,,
led-winter-photo-op-props,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/led-large-bear-photo-op.jpg?v=1681408193,3,"",,,,,,,,,,,,,,,,,,,,,,,
led-winter-photo-op-props,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/1682/6237/products/led-small-bear-photo-op.jpg?v=1681408193,4,"",,,,,,,,,,,,,,,,,,,,,,,
small-santa-inflatable,Santa - Small Inflatable,<p>Perfect size for your front lawn or in front of your store.</p>,Giant Promotions Online Store,Home & Garden > Decor > Seasonal & Holiday Decorations,Inflatable,"",true,Title,Default Title,,,,,,,,INF-DEC-069,0.0,,deny,manual,0.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/1682/6237/products/small-mini-santa-claus-inflatable-christmas-holidays-giant-decoration-halifax-rent.jpg?v=1681402269,1,"",false,,,,,,,,,,,,,,,,,,,kg,,,active
